id|nome|lat|lon|codeserc|tipologia|indirizzo|cap|comune|provincia|stelle|email|url|telefono|
6760|CASALE GIRIFALCO|43.279500900000002|11.9892488|051017AAT0084|Agriturismi| - S. Maria Nuova C.S., 9 - |52044|Cortona|AR|0|info@casalegirifalco.com|www.casalegirifalco.com|0575 601918|
6761|IL CIPRESSO|43.247067600000001|11.977183399999999|051017AAT0085|Agriturismi|N.A. Mencaglia, 19 |52044|Cortona|AR|0|info@ilcipressocortona.com|www.ilcipressocortona.com|0575 62703|
6764|CA' DE NERCOLE|43.255222500000002|12.140529300000001|051017AAT0086|Agriturismi|C.S. Mercatale, 69/A - Mercatale - |52044|Cortona|AR|0|elsaperugini@libero.it||0575 616072|
6767|AGRITURISMO PRATOVALLE|43.247066926730334|11.876968328619341|051017AAT0088|Agriturismi|C.S. Creti, 41 |52044|Cortona|AR|4|info@pratovalle.com|www.pratovalle.com|0575 610088|
6770|PODERE IL FITTO|43.154659600000002|11.8950409|051017AAT0090|Agriturismi|C.S. 126 Chianacce |52044|Cortona|AR|4|podereilfitto@mailtrust.it|www.podereilfitto.com|0575 648988|
14102|AGRITURISMO CA' D' ARGELLA|43.259463770809226|12.072671055793762|051017AAT0092|Agriturismi|C.s. Valecchie, 68 |52044|Cortona|AR|0|info@cadargella.com|www.cadargella.com|0575 383242|
16754|AGRITURISMO POGGIO DEL FABBRO|43.253907300000002|12.003295700000001|051017AAT0094|Agriturismi|C.S. San Pietro a Dame, 54 - S. Pietro a Dame - |52044|Cortona|AR|3|||0575 690029|
16777|MOLBENA|43.258596481851058|12.084746360778809|051017AAT0095|Agriturismi| - Case Sperse, 104/A - Montanare|52044|Cortona|AR|4|molbena@gmail.com||02 8692698|
16838|AGRITURISMO IL TORRINO|43.269094926507854|11.992368400096893|051017AAT0096|Agriturismi| - Le Contesse c.s. 220 - Il Torrino|52044|Cortona|AR|0|info@iltorrino.eu|www.iltorrino.eu|0575 901610|
16888|AGRITURISMO MARGHERITA|43.2740814|11.9877538|051017AAT0097|Agriturismi|N.A. Cegliolo, 25 |52044|Cortona|AR|5|info@margheritaholidayhome.com|www.margheritaholidayhome.com|0575 612648|
16991|SOMMAVILLA|43.2740814|11.9877538|051017AAT0098|Agriturismi| - Mercatale - S. Andrea di Sorbello|52044|Cortona|AR|0|lecapannine@gmail.com|www.sommavilla.org|335436174|
17245|IL PODERE DI NONNO FERNANDO|43.234251100000002|11.958876399999999|051017AAT0099|Agriturismi|N.A. Le Fosse, 11 San Lorenzo|52044|Cortona|AR|0|info@nonnofernando.it|www.nonnofernando.it|0575 692079|
17246|AGRITURISMO LA FATTORIA|43.226017499999998|11.8769457|051017AAT0100|Agriturismi|Via La Villa, 32 Farneta|52044|Cortona|AR|0|info@lafattoriacortona.it||3408119934|
17315|AGRITURISMO LA PRIMULA|43.255422600000003|12.1381275|051017AAT0101|Agriturismi|Via Pietro da Cortona, 35 - Mercatale - |52044|Cortona|AR|0|mirko_perugini@yahoo.it||0575 619131|
17316|AGRITURISMO BORGO DEI CAVALIERI|43.183301999999998|12.018203|051017AAT0102|Agriturismi| - Terontola Alta, 62 - |52044|Cortona|AR|0|||0575 678140|
17717|AGRITURISMO LA BANDITA|43.200863900000002|11.9396678|051017AAT0104|Agriturismi|C.S. Centoia, 109 - Gabbiano - |52044|Cortona|AR|5|robertamencacci@alice.it||0575 618703|
17718|AGRITURISMO BELVEDERE|43.200863900000002|11.9396678|051017AAT0105|Agriturismi|C.S. Centoia,109 |52044|Cortona|AR|5|romina.mencacci@alice.it||0575 618703|
17929|LA BALZEA|43.275063400000001|11.98512|051017AAT0106|Agriturismi|C.S. Cegliolo, 10 |52044|Cortona|AR|4|info@labalzea.it|www.labalzea.it|3482412563|
17962|VILLA LA COLOMBAIA|43.340220600000002|11.9301762|051017AAT0107|Agriturismi| - C.A. Le Casine, 101 - |52044|Cortona|AR|0|info@lacolombaia.net|www.lacolombaia.net|3477801912|
18097|AGRITURISMO IL RIFUGIO|43.275063400000001|11.98512|051017AAT0108|Agriturismi| - C.S. Montanare , 111 - |52044|Cortona|AR|3|chuck@sojourn-in-italy.com|www.sojourn-in.italy.com|0575 614452|
18223|CASCINA ZEFFIRO|43.255733900000003|12.025222599999999|051017AAT0109|Agriturismi|N.A. La Dogana, 48/b Pergo|52044|Cortona|AR|0|angela@cascinazeffiro.it|www.cascinazeffiro.it|3475482585|
18224|CORTE DELLE STELLE|43.285140900000002|12.217574900000001|051017AAT0110|Agriturismi| - Creti, 38 - |52044|Cortona|AR|4|info@cortedellestelle.it|www.cortedellestelle.it|0575 610130|
18396|AGRITURISMO VILLA RASENNA|43.255808999999999|12.024962500000001|051017AAT0111|Agriturismi|C.S , 700 Pergo|52044|Cortona|AR|0|louise.la.ripa@gmail.com||0575 614118|
19063|AGRITURISMO DA TONINO|43.275063400000008|11.98512|051017AAT0112|Agriturismi|C.S. Val di Pierle 43/B |52044|Cortona|AR|0|pinuccia59@virgilio.it||0575 619228|
19064|CASALE FONTELUCCIA|43.279549600000003|11.9892843|051017AAT0113|Agriturismi|Santa Maria Nuova 118 |52044|Cortona|AR|3|info@casalefonteluccia.com||3471351291|
19241|AGRITURISMO TERRA DI CORTONA|43.199332200000008|11.9768346|051017AAT0114|Agriturismi|Pietraia 171 Pietraia|52044|Cortona|AR|0|info@terradicortona.com|www.terradicortona.com|0575/67471|
19827|PODERE IL FALCO|43.275063400000001|11.98512|051017AAT0115|Agriturismi| |52044|Cortona|AR|0||||
19828|CASALE CINQUE VALLI|43.275063400000001|11.98512|051017AAT0116|Agriturismi| - C.S. Centoia, 11/A - |52044|Cortona|AR|3|||3284813102|
19746|AGRITURISMO AI CEDRI|43.265532399999998|11.995669100000001|051017AAT0117|Agriturismi| - Case Sparse,711/A - Pergo|52044|Cortona|AR|0|||0575 614379|
19916|AGRITURISMO DESIDERIA|43.246615800000001|11.8764503|051017AAT0119|Agriturismi| - C.S. Creti, 68 - Creti|52044|Cortona|AR|0|desideria@toscana@gmail.com||3894592276|
19924|ANTICA QUERCIA VERDE|43.275063400000001|11.98512|051017AAT0120|Agriturismi|Case Sparse,67 - San Martino - |52044|Cortona|AR|0|info@anticaquerciaverde.com|www.anticaquerciaverde.com|0575 604330|
19941|IL BARATTINO|43.275063400000001|11.98512|051017AAT0121|Agriturismi| - C.S. Petraia, 116 - |52044|Cortona|AR|4|info@agriturismo.cc|www.agiturismo.cc|3386485813|
20120|BORGO SYRAH|43.275063400000001|11.98512|051017AAT0123|Agriturismi|Strada di Manzano 15 - Manzano - |52044|Cortona|AR|4|info@tenimentidalessandro.it||0575 618667|
20507|FONTEDELVERDE|43.330489|12.0578|051017AAT0124|Agriturismi|C.S. San Pietro a Dame,101/A Bagnolo|52044|Cortona|AR|2|marco.poesini@alice.it||0575 62696|
20508|ANTICA FONTE|43.330489|12.0578|051017AAT0125|Agriturismi|C.S. San Pietro a Dame,101/A Bagnolo|52044|Cortona|AR|0|angela.bucaletti@me.com||0575 601966|
20694|VILLA IVANA|43.239621100000001|12.0038649|051017AAT0126|Agriturismi|C.S. Ossaia,51 - Ossaia - |52044|Cortona|AR|4|brunovanni@gmail.com|www.villaivana.net|0575 678458|
20722|AGRITURISMO VALIANI|43.275063400000001|11.98512|051017AAT0127|Agriturismi|C.S. San Martino Alto 405/b - Garfagna - San Martino|52044|Cortona|AR|0|alevaliani@gmail.com||0575 612510|
20721|VILLA LOGGIO|43.260785599999998|11.9774583|051017AAT0128|Agriturismi|Il Loggio, 24 - Camucia - |52044|Cortona|AR|0|info@villaloggio.com|www.villaloggio.com|0575 618305|
20747|AGRITURISMO FONTELUCCIA|43.275063400000001|11.98512|051017AAT0129|Agriturismi|Santa Maria Nuova - Voc. Fonteluccia 31 - |52044|Cortona|AR|0|info@aziendaagricolaristori.it|www.aziendaagricolaristori.it|0575 1596212|
20774|MONASTERO SAN SILVESTRO|43.258815200000001|11.976931199999999|051017AAT0130|Agriturismi|N.A. Salcotto 25 |52044|Cortona|AR|4|info@monasterosansilvestro.it|www.monasterosansilvestro.it|0575 1483665|
20851|CASALE IL CALCINAIO|43.270111999999997|11.9856|051017AAT0131|Agriturismi| - Calcinaio 243 - |52044|Cortona|AR|3|testini@alice.it|www.ilcalcinaio.com|0575 603482|
21300|LA 500|43.288060700000003|11.949343300000001|051017AAT0133|Agriturismi| - C.S. Cegliolo 82/c - |52044|Cortona|AR|5|vascono@alice.it|www.italiatrail.com|0575 612518|
21336|AGRITURISMO BORGO ANTICO|43.342335200000001|12.0830758|051017AAT0134|Agriturismi|C.S.San Pietro a Dame 31 - Poggioni - |52044|Cortona|AR|0|s.zepponi@technet.it||3803110126|
21339|CASINA DEL BIBO|43.253440347030697|11.906649001605274|051017AAT0135|Agriturismi|C.A Fratticciola - Fratticciola 37 - |52044|Cortona|AR|3|casinadelbibo@gmail.com|www.casinadelbibo.com|0575 617306|
21340|AGRITURISMO HENNI|43.234703600000003|12.0033347|051017AAT0136|Agriturismi|C.S. Ossaia 134 - Cortoreggio - Terontola|52044|Cortona|AR|4|||3477332577|
21444|IL GIARDINO DI DIANA|43.275063400000001|11.98512|051017AAT0137|Agriturismi|C.S. Montecchio 363 - Manzano - |52044|Cortona|AR|4|danielaguerrini68@gmail.com||3492144525|
21459|LA FATTORIA DI NONNO BERTO|43.283299999999997|11.9677343|051017AAT0138|Agriturismi|C.S. S. Eusebio 1180 |52044|Cortona|AR|4|stefano.redi@alice.it||3357714678|
21474|BORGO VALECCHIE|43.261050400000002|12.0552264|051017AAT0139|Agriturismi|Valecchie 9 - Montanare - |52044|Cortona|AR|0|borgovalecchiecortona@gmail.com|borgovalecchiecortona.com|0575 614316|
22262|IL PODERE|43.275063400000001|11.98512|051017AAT0140|Agriturismi|C.S. Val di Pierle 22 - Mercatale - S.Donnino|52044|Cortona|AR|0|benedetta.gavazzi@gmail.com||3931539220|
22545|VAL DI PRATO GRANDE|43.275063400000001|11.98512|051017AAT0143|Agriturismi||52044|Cortona|AR|0||||
25187|Agriturismo Dominus Domenico|43.207615699999998|11.9832945|051017AAT0144|Agriturismi|Pietraia di Cortona - Pietraia - Pietraia|52044|Cortona|AR|0|sarabaldetti@gmail.com||057567143|
23227|LE BOSOLE|43.286534500000002|12.2101521|051017AAT0145|Agriturismi|c.s. Sorbello, 32 - S.Andrea di Sorbello - |52044|Cortona|AR|4|francescomatteis25@gmail.com||339 5083914|
23245|FATTORIA BISTECCA|43.254679000000003|11.899374999999999|051017AAT0146|Agriturismi|c.s. Ronzano, 20 - Ronzano - Ronzano|52044|Cortona|AR|5|info@fattoriabistecca.com|fattoriabistecca.com|339 4297524|
23328|LE LIBELLULE|43.349684199999999|12.1089468|051017AAT0147|Agriturismi|C.S. S.PIETRO A DAME 20/A - POGGIONI - |52044|Cortona|AR|3|freedom2@aruba.it||0575690008|
24215|AGRITURISMO VILLA BORGO SAN PIETRO|43.291222900000001|11.9604242|051017AAT0148|Agriturismi|c.s. Il Borgo di Cegliolo n. 15 - S. Pietro a Cegliolo - |52044|Cortona|AR|5|info@hotelsanmichele.net||0575 612402|
24481|PODERE CERRETO|43.265101199999997|11.888815599999999|051017AAT0149|Agriturismi|C.S. Ronzano, 14 |52044|Cortona|AR|3|miro@fattorialegiare.com||0575 638063|
24619|LA SPIGA|43.206043600000001|11.9002225|051017AAT0150|Agriturismi|Cignano 35 c.s. - Cignano - |52044|Cortona|AR|1|parza86@hotmail.it|www.agriturismolaspiga.com|346 1371540|
24740|AGRITURISMO LE CELLE DI CORTONA|43.277295000000002|11.9872663|051017AAT0151|Agriturismi|Loc. Santa Maria Nuova |52044|Cortona|AR|3|gailli.vivai@alice.it|www.agriturismolecelle.it|339 5429375|
25150|SOCIETA' AGRICOLA ARABIAN INSPIRATION|43.193277700000003|11.9344877|051017AAT0152|Agriturismi| - Centoia - |52044|Cortona|AR|3|capacci.emilio@alice.it||334 9050598|
25784|PODERE PECIANO|43.288350600000001|11.9510363|051017AAT0153|Agriturismi|c.s. Cegliolo, Mezzavia 86 |52044|Cortona|AR|1|podere.peciano@libero.it||347 3099253|
25785|BORGO SOLAMORE DI ALESSANDRA SOLDI|43.265810000000002|12.051660999999999|051017AAT0154|Agriturismi|C.S. 122 Valecchie |52044|Cortona|AR|4|info@borgosolamore.it|www.borgosolamore.com|0575-614033|
26087|LA CASA DEL NONNO BINGHERI|43.288731900000002|11.9520128|051017AAT0155|Agriturismi|c.s. Montecchio 11 |52044|Cortona|AR|4|moira.tavini@gmail.com||339 7022270|
6067|MIMMI|43.255454|12.1379076|051017AFR0001|Affittacamere|Via Pietro da Cortona, 31 Mercatale di Cortona|52044|Cortona|AR|0|mimmiholiday@libero.it||0575 619029|
6072|IL SOLE DEL SODO|43.281330023845328|11.974020889843814|051017AFR0006|Affittacamere| - C.S. Il Sodo, 5 - |52044|Cortona|AR|0|info@ilsoledelsodo.com|www.ilsoledelsodo.com|0575 612692|
6075|B&B DOLCE MARIA|43.274788800000003|11.9843683|051017AFR0009|Affittacamere|Via Ghini, 12 |52044|Cortona|AR|0||||
6076|CASA BELLAVISTA B&B|43.244327414666309|11.870126724243164|051017AFR0010|Affittacamere| - Creti C.S. 40 - |52044|Cortona|AR|0|info@casabellavista.it|www.casabellavista.it|0575 610311|
14085|B&B VILLA VALENZA|43.270747|11.999655799999999|051017AFR0012|Affittacamere|Viale  Passerini, 170/A |52044|Cortona|AR|0|info@villavalenza.it|www.villavalenza.it|0575 604813|
18508|B&B SEVEN|43.275063400000001|11.98512|051017AFR0016|Affittacamere|C.S Cortona , 1189 - Sodo - |52044|Cortona|AR|0|resert@sevencortona.com|www.sevencortona.com|0575 630234|
18509|PICCOLO HOTEL|43.274169999999998|11.985246999999999|051017AFR0017|Affittacamere|Vicolo Petrella , 3 |52044|Cortona|AR|0|info@bebcortona.it|www.bebcortona.it|0575 604862|
18510|CASALE ANTICO CARRO|43.254938019492897|12.01113742744451|051017AFR0018|Affittacamere|C.A. Montalla, 26 |52044|Cortona|AR|0|info@anticocarrocortona.it||3478740983|
19425|CORTONA SUITE|43.275686999999998|11.985448|051017AFR0019|Affittacamere|Via Benedetti, 25 |52044|Cortona|AR|0|info@cortonasuite.it|www.cortonasuite.it|3471977626|
5907|ITALIA|43.274930099999999|11.984834299999999|051017ALB0013|Alberghi - Hotel|Via Ghibellina, 5/7 |52044|Cortona|AR|3|hotelitalia@planhotel.com|www.hotelitaliacortona.com|0575 630254|
19897|B&B LE GELOSIE|43.276055900000003|11.985547|051017AFR0021|Affittacamere|Dardano, 6 |52044|Cortona|AR|0|info@legelosie.com|www.legelosie.com|0575 630005|
19923|B&B DEI PAPI|43.2801112|11.9495407|051017AFR0025|Affittacamere| - Tavarnelle, 49 - |52044|Cortona|AR|0|info@cortonabbdeipapi.com|www.cortonabbdeipapi.com|3312983808|
20723|PALAZZO TOMMASI|43.275686999999998|11.985448|051017AFR0026|Affittacamere|Benedetti, 25 |52044|Cortona|AR|0|peter@palazzotommasi.com|www.palazzotommasi.com|0575 601654|
20749|SEVEN ROOM B&B|43.260785599999998|11.9774583|051017AFR0027|Affittacamere|Spedalvecchio 1189/1 - Il Molino 5 - Camucia|52044|Cortona|AR|0|info@sevencortona.it|www.sevencortona.it|0575 613894|
21116|B&B GABRI|43.213257800000001|12.006432800000001|051017AFR0028|Affittacamere| - Riccio 47 - |52044|Cortona|AR|0|m.stablum@inwind.it|www.gabri.stablum.info|3345698549|
21227|CASA CHILENNE B&B|43.274239000000001|11.987321|051017AFR0029|Affittacamere|Nazionale 65 |52044|Cortona|AR|0|info@casachilenne.com|www.casachilenne.com|0575 603320|
21519|CORTONA CHARME|43.274329999999999|11.986708999999999|051017AFR0030|Affittacamere|Nazionale 42 |52044|Cortona|AR|0|info@cortonacharme.it|www.cortonacharme.it|3932665823|
23299|CASA DEL LOGGIATO|43.274934999999999|11.986001|051017AFR0033|Affittacamere|Passerini, 4 - Cortona - |52044|Cortona|AR|0|stefano.duranti@yahoo.it||349 1844079|
23374|LA LEOPOLDA|43.214967299999998|11.8387478|051017AFR0034|Affittacamere|Strada prov. delle Chianacce 66 - Le Chianacce - |52044|Cortona|AR|0|info@laleopolda.it||348 9981357|
23585|B&B IL MELONE 1|43.281349200000001|11.9741974|051017AFR0035|Affittacamere|c.s. Sodo, 38 - Sodo - |52044|Cortona|AR|0|info@ilmelone.it|www.borgoilmelone.it|0575 603330|
23586|B&B IL MELONE 2|43.281349200000001|11.9741974|051017AFR0036|Affittacamere|c.s. Sodo, 38 - Sodo - |52044|Cortona|AR|0|info@ilmelone.it|www.borgoilmelone.it|0575 603330|
23587|B&B IL MELONE 6|43.281349200000001|11.9741974|051017AFR0037|Affittacamere|c.s. Sodo, 38 - Sodo - |52044|Cortona|AR|0|info@ilmelone.it|www.borgoilmelone.it|0575 603330|
23875|B&B IL MELONE 3|43.281349200000001|11.9741974|051017AFR0038|Affittacamere|c.s. Sodo, 38 - Sodo - |52044|Cortona|AR|0|info@ilmelone.it|www.borgoilmelone.it|0575 603330|
23876|B&B IL MELONE 4|43.281349200000001|11.9741974|051017AFR0039|Affittacamere|c.s. Sodo, 38 - Sodo - |52044|Cortona|AR|0|info@ilmelone.it|www.borgoilmelone.it|0575 603330|
23877|B&B IL MELONE 5|43.281349200000001|11.9741974|051017AFR0040|Affittacamere|c.s. Sodo, 38 - Sodo - |52044|Cortona|AR|0|info@ilmelone.it|www.borgoilmelone.it|0575 603330|
24855|DOMUS POGGIO SANT'ANGELO|43.204894299999999|11.9221903|051017AFR0041|Affittacamere|Case Sparse Farneta n.42 |52044|Cortona|AR|0|poggiosantangelo@domusvillage.it|poggiosantangelo.domusvillage.it|0575/1720117|
24971|AFFITTACAMERE LE ROSE|43.204894299999999|11.9221903|051017AFR0042|Affittacamere|Case sparse, Sorbello - Sorbello - |52044|Cortona|AR|0|demorganltd@pec.it||348 7090209|
25119|OFF GRID FARMING IL RIFUGIO B&B|43.280008700000003|12.074509000000001|051017AFR0043|Affittacamere|Loc. Case Ginezzo |52044|Cortona|AR|0|annalisa.puleo@lafabbricadelsole.it|www.offgridfarming.it|0575 /333085|
25159|B&B PODERE 1733|43.265101199999997|11.888815599999999|051017AFR0044|Affittacamere|c.s. Ronzano 44 Ronzano|52044|Cortona|AR|0|||339 4264812|
5898|HOTEL OASI|43.271566999999997|11.993077400000001|051017ALB0002|Alberghi - Hotel|Via Le Contesse, 1 |52044|Cortona|AR|3|info@hoteloasineumann.it|www.hoteloasineumann.it|0575 630354|
5899|PORTOLE|43.314555499999997|12.034537|051017ALB0003|Alberghi - Hotel|Via Umbro Cortonese, 39 - S.P. 34 - Portole - Tornia|52044|Cortona|AR|3|info@portole.it|www.portole.it|0575 691008|
5901|HOTEL SAN LUCA|43.261526000000003|11.974193700000001|051017ALB0005|Alberghi - Hotel|Piazza Garibaldi, 2 |52044|Cortona|AR|4|info@sanlucacortona.com|www.sanlucacortona.com|0575 630460|
5902|SAN MICHELE|43.2746444|11.984987|051017ALB0006|Alberghi - Hotel|Via Guelfa, 15 |52044|Cortona|AR|4|info@hotelsanmichele.net|www.hotelsanmichele.net|0575 604348|
5903|HOTEL RISTORANTE FARNETA|43.225851400000003|11.869867899999999|051017ALB0007|Alberghi - Hotel| - Farneta, 3 - |52042|Cortona|AR|3|info@hotelfarneta.it|www.hotelfarneta.it|0575 610241|
5911|RELAIS IL FALCONIERE|43.291448024554775|11.969323071411168|051017ALB0017|Alberghi - Hotel|San Martino a Bocena, 370 |52044|Cortona|AR|5|info@ilfalconiere.com|www.ilfalconiere.com|0575 612679|
5912|LOCANDA I GRIFI|43.2817334|11.999016599999999|051017ALB0018|Alberghi - Hotel| - Torreone, 6/7 - |52044|Cortona|AR|3|info@bartolomeimartini.it|www.locandaigrifi.com|0575 / 299928|
5913|RELAIS LA CORTE DEI PAPI|43.255561299999997|12.025973799999999|051017ALB0019|Alberghi - Hotel|Via La Dogana, 12 - Pergo - |52040|Cortona|AR|5|info@lacortedeipapi.com|www.lacortedeipapi.com|0575 614109|
5914|RELAIS VILLA PETRISCHIO|43.2740814|11.9877538|051017ALB0020|Alberghi - Hotel|Via del Petrischio, 25 - Farneta - |52042|Cortona|AR|4|info@villapetrischio.it|www.villapetrischio.it|0575 610316|
5915|VILLA MARSILI|43.272820600000003|11.9902426|051017ALB0021|Alberghi - Hotel|Via G. Severini, 48 |52044|Cortona|AR|4|info@villamarsili.net|www.villamarsili.net|0575 605252|
5918|LOCANDA IL MELONE|43.2740814|11.9877538|051017ALB0024|Alberghi - Hotel|Case Sparse 37 - Il Sodo - |52042|Cortona|AR|4|info@ilmelone.it|www.ilmelone.it|0575 603330|
5919|RELAIS VILLA BALDELLI|43.289399099999997|11.951519899999999|051017ALB0025|Alberghi - Hotel| - S. Pietro a Cegliolo, c.s. 420 - |52044|Cortona|AR|4|info@villabaldelli.it|www.villabaldelli.it|0575 612406|
5924|LOCANDA DEL MOLINO|43.254582499999998|12.065579800000023|051017ALB0030|Alberghi - Hotel| - N.A. Potassa, 8/9/10 - Montanare|52044|Cortona|AR|4|info@locandadelmolino.com|www.locandadelmolino.com|0575 614016|
19530|CORTONA RESORT & SPA|43.2615944|11.997702|051017ALB0032|Alberghi - Hotel|Campaccio, 5 - Campaccio - |52044|Cortona|AR|4|info@cortonaresort.it|www.cortonaresort.it|0575 62154|
24796|MONASTERO DI CORTONA HOTEL & SPA|43.276524000000002|11.98648|051017ALB0034|Alberghi - Hotel|Via del Salvatore snc |52044|Cortona|AR|4|info@monasterodicortona.com|www.monasterodicortona.com|0575 1785839|
6215|B&B PUPA|43.236036400000003|12.0043919|051017ALL0002|Alloggi Privati|C.S. Ossaia, 88 |52044|Cortona|AR|0|info@pupabb.it|www.pupabb.it|0575 67663|
6216|B&B CASA DI LEO|43.286413000000003|11.917666000000001|051017ALL0003|Alloggi Privati|C.S. Santa Caterina, 66|52040|Cortona|AR|0|||0575 617115|
6222|CIUFEGNI DINA|43.253907300000002|12.003295700000001|051017ALL0009|Alloggi Privati|Via N. A. Cerini, 1 |52044|Cortona|AR|0|info@casadinacortona.com||0575 67439|
14093|AFFITTACAMERE TORRESI|43.2185275|12.013202100000001|051017ALL0011|Alloggi Privati|N. A. Farinaio, 18 - Farinaio - Terontola|52044|Cortona|AR|0|torresiriccardo@ohtmail.it||0575 67349|
16744|TERZO DI DANCIANO|43.256722199999999|12.140166600000001|051017ALL0012|Alloggi Privati|Val di Pierle, 58 - Danciano - Mercatale|52044|Cortona|AR|0|info@terzodidanciano.it|www.terzodidanciano.it|0575 619358|
17304|IL VILLINO DI CORTONA|43.215864287184694|11.940684251127095|051017ALL0014|Alloggi Privati|C.S. Montecchio, 272 - San Lorenzo - |52044|Cortona|AR|0|misalvie@inwind.it|www.ilvillinodicortona.it|3355989001|
17790|LOCANDA PANE E VINO|43.274512100000003|11.9884726|051017ALL0015|Alloggi Privati|Via San Giovanni, 10 |52044|Cortona|AR|0|locanda@pane-vino.it|www.pane-vino.it|3400626806|
17835|B&B LE OCHE GRIGIE|43.2206197|11.8666441|051017ALL0016|Alloggi Privati|Via La Villa, 31 - Farneta - |52044|Cortona|AR|0|info@leochegrigie.it|www.leochegrigie.it|0575 610324|
23357|CASA SOLELUNA B&B|43.286746999999998|11.973378|051017ALL0018|Alloggi Privati| - San Martino a Bocena, 359 - |52044|Cortona|AR|0|cristina.nucciarelli@alice.it|www.casasoleluna.com|339 3489053|
23371|ANTICA VILLA DEGLI ULIVI MDCXL|43.258135199999998|12.033630199999999|051017ALL0019|Alloggi Privati|N.A. Pergaccio n. 26 |52044|Cortona|AR|0|maxpergo@gmail.com||331 2027320|
23383|LA CASA DEI NONNI|43.275751999999997|11.986881|051017ALL0020|Alloggi Privati|Vicolo Sellari, 10 |52044|Cortona|AR|0|michael19@inwind.it||347 6669199|
23401|CASA IL SALICE|43.3130691|12.0338087|051017ALL0022|Alloggi Privati|C.S. TORNIA N. 48 - PORTOLE - |52044|Cortona|AR|0|casailsalice@gmail.com||0575 691031|
23891|CASA ROBERTO|43.274760000000001|11.984325999999999|051017ALL0024|Alloggi Privati|Via Ghini,11 |52044|Cortona|AR|0|danykiko@tiscali.it||347 1505270|
24318|LA TERRAZZA DI PAOLA|43.289540000000002|11.96001|051017ALL0026|Alloggi Privati|C.S. Cortona S.P. Cegliolo, 425 S.P. Cegliolo|52044|Cortona|AR|0|paolafischi@alice.it|airbnb|380 3143431|
25189|CASA BIAGIOTTI|43.275063400000001|11.98512|051017ALL0027|Alloggi Privati|N.A. San Eusebio n.22 |52044|Cortona|AR|0|loriano.biagiotti@alice.it||0575 612709|
25722|CASA KITA|43.273885999999997|11.9886|051017ALL0028|Alloggi Privati|Vicolo degli Orti 7 |52044|Cortona|AR|0|casakita@gmail.com|www.casakita.com|0575 603760|
25765|CASA ZENI|43.276412499999999|11.9865485|051017ALL0029|Alloggi Privati|Via Maccari, 21 |52044|Cortona|AR|0|info@casazeni.com|www.casazeni.com|338 8307737|
25811|CAMERA CON VISTA|43.273828399999999|11.9976149|051017ALL0030|Alloggi Privati|Torreone Belvedere c.s. 495/B - Torreone Belvedere - |52044|Cortona|AR|0|cianfri.ma@libero.it||328 6540243|
25959|IL POGGIO DEL SOLE|43.282035399999998|11.9993707|051017ALL0031|Alloggi Privati|C.S. Torreone n.497 - Torreone - |52044|Cortona|AR|0|info@ilpoggiodelsoletuscany.com||0575/691009|
25960|BERRETTINI 23|43.275877299999998|11.9876434|051017ALL0032|Alloggi Privati|Berrettini, 23 - Cortona - |52044|Cortona|AR|0|info@poggiodelsoletuscany.com||0575 / 630318|
25955|VILLA NOBILE B&B|43.275063400000001|11.98512|051017BBI0001|Bed & Breakfast impr|c.s. Farneta 23 |52044|Cortona|AR|0|raffaele.villanobile@gmail.com||339 8256617|
25956|BED AND BREAKFAST SAN FRANCESCO|43.275537100000001|11.9868968|051017BBI0002|Bed & Breakfast impr|Via Berrettini 6 |52044|Cortona|AR|0|sanfrancescobbcortona@gmail.com||392 5269593|
25957|BED AND BREAKFAST SAN FRANCESCO 1|43.2753625|11.9875323|051017BBI0003|Bed & Breakfast impr|Via Moneti 4 |52044|Cortona|AR|0|sanfrancescobbcortona@gmail.com||392 5269593|
26020|B&B LA VECCHIA SCUOLA|43.2439587|11.870331699999999|051017BBN0001|Bed & Breakfast non impr|Loc. Creti - Creti - Creti|52044|Cortona|AR|0|boffadecorso@gmail.com||338 9001872|
26123|B&B IL GIARDINO DI ROMI|43.264341700000003|12.1506235|051017BBN0002|Bed & Breakfast non impr|Loc. Mengaccini 16 - Mengaccini - Mercatale|52044|Cortona|AR|0|romanaciubini@gmail.com|www.ilgiardinodiromi.com|0575 619182|
7587|ISTITUTO SANTA CATERINA|43.274518100000002|11.990799000000001|051017CAF0002|Case per Ferie|Via Santa Margherita, 47 |52044|Cortona|AR|0|||0575 630343|
7602|CASA BETANIA|43.273353700000001|11.9892027|051017CAF0006|Case per Ferie|Via Gino Severini, 50 |52044|Cortona|AR|0|casabetania@hotmail.it|www.casabetania.com|0575 630423|
7368|LA QUIETE AIGRENIS SRL|43.277112700000004|11.9867591|051017CAV0001|Case per Vacanze| - Borgo Nuovo - Cortona|52044|Cortona|AR|0|gliarchielaquiete@gmail.com|www.archiequiete.com|0575 618568|
7377|PODERE LA VECCHIA FORNACE|43.275063400000001|11.98512|051017CAV0003|Case per Vacanze|Via Montecchio, 257 - S. Lorenzo - |52042|Cortona|AR|0|vecchiafornace2017@libero.it||348 6542673|
7391|CASA VACANZE CORYS|43.2636197|11.9793562|051017CAV0011|Case per Vacanze|Via Italo Scotoni, 41/A - Camucia|52042|Cortona|AR|0|info@corys.it|www.corys.it|0575 605141|
